scenario,scale,architecture,regime,real_pct,synthetic_pct,seed,eval_domain,eval_dataset,metric,class,value,selected_seed,source_file
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_50_95,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_50,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_75,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_1,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_10,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_100,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_50_95,phillips,0.1328233940787128,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_50,phillips,0.1700541137776224,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_75,phillips,0.15739070777008626,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_1,phillips,0.05320754716981132,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_10,phillips,0.1520754716981132,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_100,phillips,0.16,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_50_95,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_50,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_75,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_1,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_10,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_100,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_50_95,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_50,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_75,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_1,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_10,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_100,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_50_95,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_50,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AP_75,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_1,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_10,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,2,real_internal,IS_real,AR_100,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed2_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50_95,all,0.06172511543127742,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50,all,0.08056221152221804,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_75,all,0.0743052839362454,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_1,all,0.026226415094339622,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_10,all,0.07547169811320756,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_100,all,0.0788679245283019,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50_95,hex,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50,hex,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_75,hex,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_1,hex,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_10,hex,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_100,hex,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50_95,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_75,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_1,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_10,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_100,hex_socket,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50_95,phillips,0.12345023086255486,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50,phillips,0.16112442304443608,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_75,phillips,0.1486105678724908,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_1,phillips,0.052452830188679245,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_10,phillips,0.1509433962264151,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_100,phillips,0.1577358490566038,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50_95,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_75,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_1,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_10,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_100,pozidriv,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50_95,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_75,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_1,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_10,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_100,slotted,0.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50_95,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_50,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AP_75,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_1,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_10,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,real_only,100,0,3,real_internal,IS_real,AR_100,torx,-1.0,False,IS\One-Stage\Real\project\metrics\IS_REAL_seed3_yolov8m_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50_95,all,0.011716488040225981,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50,all,0.036083776316883594,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_75,all,0.00037438675935034984,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_1,all,0.009622641509433963,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_10,all,0.02490566037735849,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_100,all,0.026415094339622643,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50_95,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_75,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_1,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_10,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_100,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50_95,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_75,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_1,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_10,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_100,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50_95,phillips,0.023432976080451962,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50,phillips,0.0721675526337672,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_75,phillips,0.0007487735187006997,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_1,phillips,0.019245283018867923,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_10,phillips,0.04981132075471698,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_100,phillips,0.052830188679245285,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50_95,pozidriv,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50,pozidriv,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_75,pozidriv,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_1,pozidriv,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_10,pozidriv,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_100,pozidriv,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50_95,slotted,0.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50,slotted,0.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_75,slotted,0.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_1,slotted,0.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_10,slotted,0.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_100,slotted,0.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50_95,torx,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_50,torx,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AP_75,torx,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_1,torx,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_10,torx,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,1,real_internal,IS_real,AR_100,torx,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed1_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AP_50_95,all,0.007765537821122459,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AP_50,all,0.022490842604464992,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AP_75,all,0.0007400290707373683,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AR_1,all,0.007735849056603775,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AR_10,all,0.024339622641509434,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AR_100,all,0.025094339622641508,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AP_50_95,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AP_50,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AP_75,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AR_1,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AR_10,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AR_100,hex,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AP_50_95,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AP_50,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AP_75,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AR_1,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AR_10,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
IS,small,YOLOv8m,synthetic_only,0,100,2,real_internal,IS_real,AR_100,hex_socket,-1.0,False,IS\One-Stage\Synthetic\project\metrics_synthetic\IS_SYNTH_seed2_yolov8m_on_real_eval\internal\metrics.json
